"Var1" "Var2" "type"
"995" "700" "672" "SG"
"996" "704" "672" "SG"
"997" "697" "672" "SG"
"998" "720" "672" "SG"
"999" "665" "672" "SG"
"1000" "653" "672" "SG"
"1001" "661" "672" "SG"
"1002" "682" "672" "SG"
"1003" "663" "672" "SG"
"1004" "673" "672" "SG"
"1005" "737" "672" "SG"
"1006" "679" "672" "SG"
"1007" "666" "672" "SG"
"1008" "695" "672" "SG"
"1009" "685" "672" "SG"
"1010" "771" "672" "SG"
"1011" "715" "672" "SG"
"1012" "765" "672" "SG"
"1013" "667" "672" "SG"
"1014" "775" "672" "SG"
"1015" "761" "672" "SG"
"1016" "689" "672" "SG"
"1017" "773" "672" "SG"
"1018" "659" "672" "SG"
"1019" "671" "672" "SG"
"1020" "774" "672" "SG"
"1021" "731" "672" "SG"
"1022" "692" "672" "SG"
"1023" "706" "672" "SG"
"1024" "793" "672" "SG"
"1025" "785" "672" "SG"
"1026" "772" "672" "SG"
"1027" "754" "672" "SG"
"1028" "730" "672" "SG"
"1029" "760" "672" "SG"
"1030" "790" "672" "SG"
"1031" "794" "672" "SG"
"1032" "788" "672" "SG"
"1033" "783" "672" "SG"
"1034" "784" "672" "SG"
"1035" "776" "672" "SG"
"1036" "712" "672" "SG"
"1037" "709" "672" "SG"
"1038" "723" "672" "SG"
"1039" "724" "672" "SG"
"1040" "780" "672" "SG"
"1041" "657" "722" "SG"
"1042" "675" "722" "SG"
"1043" "678" "722" "SG"
"1044" "651" "722" "SG"
"1045" "669" "722" "SG"
"1046" "702" "722" "SG"
"1047" "700" "722" "SG"
"1048" "704" "722" "SG"
"1049" "697" "722" "SG"
"1050" "720" "722" "SG"
"1051" "665" "722" "SG"
"1052" "653" "722" "SG"
"1053" "661" "722" "SG"
"1054" "682" "722" "SG"
"1055" "663" "722" "SG"
"1056" "673" "722" "SG"
"1057" "737" "722" "SG"
"1058" "679" "722" "SG"
"1059" "666" "722" "SG"
"1060" "695" "722" "SG"
"1061" "685" "722" "SG"
"1062" "771" "722" "SG"
"1063" "715" "722" "SG"
"1064" "765" "722" "SG"
"1065" "667" "722" "SG"
"1066" "775" "722" "SG"
"1067" "761" "722" "SG"
"1068" "689" "722" "SG"
"1069" "773" "722" "SG"
"1070" "659" "722" "SG"
"1071" "671" "722" "SG"
"1072" "774" "722" "SG"
"1073" "731" "722" "SG"
"1074" "692" "722" "SG"
"1075" "706" "722" "SG"
"1076" "793" "722" "SG"
"1077" "785" "722" "SG"
"1078" "772" "722" "SG"
"1079" "754" "722" "SG"
"1080" "730" "722" "SG"
"1081" "760" "722" "SG"
"1082" "790" "722" "SG"
"1083" "794" "722" "SG"
"1084" "788" "722" "SG"
"1085" "783" "722" "SG"
"1086" "784" "722" "SG"
"1087" "776" "722" "SG"
"1088" "712" "722" "SG"
"1089" "709" "722" "SG"
"1090" "723" "722" "SG"
"1091" "724" "722" "SG"
"1092" "780" "722" "SG"
"1093" "657" "768" "SG"
"1094" "675" "768" "SG"
"1095" "678" "768" "SG"
"1096" "651" "768" "SG"
"1097" "669" "768" "SG"
"1098" "702" "768" "SG"
"1099" "700" "768" "SG"
"1100" "704" "768" "SG"
"1101" "697" "768" "SG"
"1102" "720" "768" "SG"
"1103" "665" "768" "SG"
"1104" "653" "768" "SG"
"1105" "661" "768" "SG"
"1106" "682" "768" "SG"
"1107" "663" "768" "SG"
"1108" "673" "768" "SG"
"1109" "737" "768" "SG"
"1110" "679" "768" "SG"
"1111" "666" "768" "SG"
"1112" "695" "768" "SG"
"1113" "685" "768" "SG"
"1114" "771" "768" "SG"
"1115" "715" "768" "SG"
"1116" "765" "768" "SG"
"1117" "667" "768" "SG"
"1118" "775" "768" "SG"
"1119" "761" "768" "SG"
"1120" "689" "768" "SG"
"1121" "773" "768" "SG"
"1122" "659" "768" "SG"
"1123" "671" "768" "SG"
"1124" "774" "768" "SG"
"1125" "731" "768" "SG"
"1126" "692" "768" "SG"
"1127" "706" "768" "SG"
"1128" "793" "768" "SG"
"1129" "785" "768" "SG"
"1130" "772" "768" "SG"
"1131" "754" "768" "SG"
"1132" "730" "768" "SG"
"1133" "760" "768" "SG"
"1134" "790" "768" "SG"
"1135" "794" "768" "SG"
"1136" "788" "768" "SG"
"1137" "783" "768" "SG"
"1138" "784" "768" "SG"
"1139" "776" "768" "SG"
"1140" "712" "768" "SG"
"1141" "709" "768" "SG"
"1142" "723" "768" "SG"
"1143" "724" "768" "SG"
"1144" "780" "768" "SG"
"1145" "657" "674" "SG"
"1146" "675" "674" "SG"
"1147" "678" "674" "SG"
"1148" "651" "674" "SG"
"1149" "669" "674" "SG"
"1150" "702" "674" "SG"
"1151" "700" "674" "SG"
"1152" "704" "674" "SG"
"1153" "697" "674" "SG"
"1154" "720" "674" "SG"
"1155" "665" "674" "SG"
"1156" "653" "674" "SG"
"1157" "661" "674" "SG"
"1158" "682" "674" "SG"
"1159" "663" "674" "SG"
"1160" "673" "674" "SG"
"1161" "737" "674" "SG"
"1162" "679" "674" "SG"
"1163" "666" "674" "SG"
"1164" "695" "674" "SG"
"1165" "685" "674" "SG"
"1166" "771" "674" "SG"
"1167" "715" "674" "SG"
"1168" "765" "674" "SG"
"1169" "667" "674" "SG"
"1170" "775" "674" "SG"
"1171" "761" "674" "SG"
"1172" "689" "674" "SG"
"1173" "773" "674" "SG"
"1174" "659" "674" "SG"
"1175" "671" "674" "SG"
"1176" "774" "674" "SG"
"1177" "731" "674" "SG"
"1178" "692" "674" "SG"
"1179" "706" "674" "SG"
"1180" "793" "674" "SG"
"1181" "785" "674" "SG"
"1182" "772" "674" "SG"
"1183" "754" "674" "SG"
"1184" "730" "674" "SG"
"1185" "760" "674" "SG"
"1186" "790" "674" "SG"
"1187" "794" "674" "SG"
"1188" "788" "674" "SG"
"1189" "783" "674" "SG"
"1190" "784" "674" "SG"
"1191" "776" "674" "SG"
"1192" "712" "674" "SG"
"1193" "709" "674" "SG"
"1194" "723" "674" "SG"
"1195" "724" "674" "SG"
"1196" "780" "674" "SG"
"1197" "657" "677" "SG"
"1198" "675" "677" "SG"
"1199" "678" "677" "SG"
"1200" "651" "677" "SG"
"1201" "669" "677" "SG"
"1202" "702" "677" "SG"
"1203" "700" "677" "SG"
"1204" "704" "677" "SG"
"1205" "697" "677" "SG"
"1206" "720" "677" "SG"
"1207" "665" "677" "SG"
"1208" "653" "677" "SG"
"1209" "661" "677" "SG"
"1210" "682" "677" "SG"
"1211" "663" "677" "SG"
"1212" "673" "677" "SG"
"1213" "737" "677" "SG"
"1214" "679" "677" "SG"
"1215" "666" "677" "SG"
"1216" "695" "677" "SG"
"1217" "685" "677" "SG"
"1218" "771" "677" "SG"
"1219" "715" "677" "SG"
"1220" "765" "677" "SG"
"1221" "667" "677" "SG"
"1222" "775" "677" "SG"
"1223" "761" "677" "SG"
"1224" "689" "677" "SG"
"1225" "773" "677" "SG"
"1226" "659" "677" "SG"
"1227" "671" "677" "SG"
"1228" "774" "677" "SG"
"1229" "731" "677" "SG"
"1230" "692" "677" "SG"
"1231" "706" "677" "SG"
"1232" "793" "677" "SG"
"1233" "785" "677" "SG"
"1234" "772" "677" "SG"
"1235" "754" "677" "SG"
"1236" "730" "677" "SG"
"1237" "760" "677" "SG"
"1238" "790" "677" "SG"
"1239" "794" "677" "SG"
"1240" "788" "677" "SG"
"1241" "783" "677" "SG"
"1242" "784" "677" "SG"
"1243" "776" "677" "SG"
"1244" "712" "677" "SG"
"1245" "709" "677" "SG"
"1246" "723" "677" "SG"
"1247" "724" "677" "SG"
"1248" "780" "677" "SG"
"1249" "657" "738" "SG"
"1250" "675" "738" "SG"
"1251" "678" "738" "SG"
"1252" "651" "738" "SG"
"1253" "669" "738" "SG"
"1254" "702" "738" "SG"
"1255" "700" "738" "SG"
"1256" "704" "738" "SG"
"1257" "697" "738" "SG"
"1258" "720" "738" "SG"
"1259" "665" "738" "SG"
"1260" "653" "738" "SG"
"1261" "661" "738" "SG"
"1262" "682" "738" "SG"
"1263" "663" "738" "SG"
"1264" "673" "738" "SG"
"1265" "737" "738" "SG"
"1266" "679" "738" "SG"
"1267" "666" "738" "SG"
"1268" "695" "738" "SG"
"1269" "685" "738" "SG"
"1270" "771" "738" "SG"
"1271" "715" "738" "SG"
"1272" "765" "738" "SG"
"1273" "667" "738" "SG"
"1274" "775" "738" "SG"
"1275" "761" "738" "SG"
"1276" "689" "738" "SG"
"1277" "773" "738" "SG"
"1278" "659" "738" "SG"
"1279" "671" "738" "SG"
"1280" "774" "738" "SG"
"1281" "731" "738" "SG"
"1282" "692" "738" "SG"
"1283" "706" "738" "SG"
"1284" "793" "738" "SG"
"1285" "785" "738" "SG"
"1286" "772" "738" "SG"
"1287" "754" "738" "SG"
"1288" "730" "738" "SG"
"1289" "760" "738" "SG"
"1290" "790" "738" "SG"
"1291" "794" "738" "SG"
"1292" "788" "738" "SG"
"1293" "783" "738" "SG"
"1294" "784" "738" "SG"
"1295" "776" "738" "SG"
"1296" "712" "738" "SG"
"1297" "709" "738" "SG"
"1298" "723" "738" "SG"
"1299" "724" "738" "SG"
"1300" "780" "738" "SG"
"1301" "657" "735" "SG"
"1302" "675" "735" "SG"
"1303" "678" "735" "SG"
"1304" "651" "735" "SG"
"1305" "669" "735" "SG"
"1306" "702" "735" "SG"
"1307" "700" "735" "SG"
"1308" "704" "735" "SG"
"1309" "697" "735" "SG"
"1310" "720" "735" "SG"
"1311" "665" "735" "SG"
"1312" "653" "735" "SG"
"1313" "661" "735" "SG"
"1314" "682" "735" "SG"
"1315" "663" "735" "SG"
"1316" "673" "735" "SG"
"1317" "737" "735" "SG"
"1318" "679" "735" "SG"
"1319" "666" "735" "SG"
"1320" "695" "735" "SG"
"1321" "685" "735" "SG"
"1322" "771" "735" "SG"
"1323" "715" "735" "SG"
"1324" "765" "735" "SG"
"1325" "667" "735" "SG"
"1326" "775" "735" "SG"
"1327" "761" "735" "SG"
"1328" "689" "735" "SG"
"1329" "773" "735" "SG"
"1330" "659" "735" "SG"
"1331" "671" "735" "SG"
"1332" "774" "735" "SG"
"1333" "731" "735" "SG"
"1334" "692" "735" "SG"
"1335" "706" "735" "SG"
"1336" "793" "735" "SG"
"1337" "785" "735" "SG"
"1338" "772" "735" "SG"
"1339" "754" "735" "SG"
"1340" "730" "735" "SG"
"1341" "760" "735" "SG"
"1342" "790" "735" "SG"
"1343" "794" "735" "SG"
"1344" "788" "735" "SG"
"1345" "783" "735" "SG"
"1346" "784" "735" "SG"
"1347" "776" "735" "SG"
"1348" "712" "735" "SG"
"1349" "709" "735" "SG"
"1350" "723" "735" "SG"
"1351" "724" "735" "SG"
"1352" "780" "735" "SG"
"1353" "657" "694" "SG"
"1354" "675" "694" "SG"
"1355" "678" "694" "SG"
"1356" "651" "694" "SG"
"1357" "669" "694" "SG"
"1358" "702" "694" "SG"
"1359" "700" "694" "SG"
"1360" "704" "694" "SG"
"1361" "697" "694" "SG"
"1362" "720" "694" "SG"
"1363" "665" "694" "SG"
"1364" "653" "694" "SG"
"1365" "661" "694" "SG"
"1366" "682" "694" "SG"
"1367" "663" "694" "SG"
"1368" "673" "694" "SG"
"1369" "737" "694" "SG"
"1370" "679" "694" "SG"
"1371" "666" "694" "SG"
"1372" "695" "694" "SG"
"1373" "685" "694" "SG"
"1374" "771" "694" "SG"
"1375" "715" "694" "SG"
"1376" "765" "694" "SG"
"1377" "667" "694" "SG"
"1378" "775" "694" "SG"
"1379" "761" "694" "SG"
"1380" "689" "694" "SG"
"1381" "773" "694" "SG"
"1382" "659" "694" "SG"
"1383" "671" "694" "SG"
"1384" "774" "694" "SG"
"1385" "731" "694" "SG"
"1386" "692" "694" "SG"
"1387" "706" "694" "SG"
"1388" "793" "694" "SG"
"1389" "785" "694" "SG"
"1390" "772" "694" "SG"
"1391" "754" "694" "SG"
"1392" "730" "694" "SG"
"1393" "760" "694" "SG"
"1394" "790" "694" "SG"
"1395" "794" "694" "SG"
"1396" "788" "694" "SG"
"1397" "783" "694" "SG"
"1398" "784" "694" "SG"
"1399" "776" "694" "SG"
"1400" "712" "694" "SG"
"1401" "709" "694" "SG"
"1402" "723" "694" "SG"
"1403" "724" "694" "SG"
"1404" "780" "694" "SG"
"1405" "657" "652" "SG"
"1406" "675" "652" "SG"
"1407" "678" "652" "SG"
"1408" "651" "652" "SG"
"1409" "669" "652" "SG"
"1410" "702" "652" "SG"
"1411" "700" "652" "SG"
"1412" "704" "652" "SG"
"1413" "697" "652" "SG"
"1414" "720" "652" "SG"
"1415" "665" "652" "SG"
"1416" "653" "652" "SG"
"1417" "661" "652" "SG"
"1418" "682" "652" "SG"
"1419" "663" "652" "SG"
"1420" "673" "652" "SG"
"1421" "737" "652" "SG"
"1422" "679" "652" "SG"
"1423" "666" "652" "SG"
"1424" "695" "652" "SG"
"1425" "685" "652" "SG"
"1426" "771" "652" "SG"
"1427" "715" "652" "SG"
"1428" "765" "652" "SG"
"1429" "667" "652" "SG"
"1430" "775" "652" "SG"
"1431" "761" "652" "SG"
"1432" "689" "652" "SG"
"1433" "773" "652" "SG"
"1434" "659" "652" "SG"
"1435" "671" "652" "SG"
"1436" "774" "652" "SG"
"1437" "731" "652" "SG"
"1438" "692" "652" "SG"
"1439" "706" "652" "SG"
"1440" "793" "652" "SG"
"1441" "785" "652" "SG"
"1442" "772" "652" "SG"
"1443" "754" "652" "SG"
"1444" "730" "652" "SG"
"1445" "760" "652" "SG"
"1446" "790" "652" "SG"
"1447" "794" "652" "SG"
"1448" "788" "652" "SG"
"1449" "783" "652" "SG"
"1450" "784" "652" "SG"
"1451" "776" "652" "SG"
"1452" "712" "652" "SG"
"1453" "709" "652" "SG"
"1454" "723" "652" "SG"
"1455" "724" "652" "SG"
"1456" "780" "652" "SG"
"1457" "657" "691" "SG"
"1458" "675" "691" "SG"
"1459" "678" "691" "SG"
"1460" "651" "691" "SG"
"1461" "669" "691" "SG"
"1462" "702" "691" "SG"
"1463" "700" "691" "SG"
"1464" "704" "691" "SG"
"1465" "697" "691" "SG"
"1466" "720" "691" "SG"
"1467" "665" "691" "SG"
"1468" "653" "691" "SG"
"1469" "661" "691" "SG"
"1470" "682" "691" "SG"
"1471" "663" "691" "SG"
"1472" "673" "691" "SG"
"1473" "737" "691" "SG"
"1474" "679" "691" "SG"
"1475" "666" "691" "SG"
"1476" "695" "691" "SG"
"1477" "685" "691" "SG"
"1478" "771" "691" "SG"
"1479" "715" "691" "SG"
"1480" "765" "691" "SG"
"1481" "667" "691" "SG"
"1482" "775" "691" "SG"
"1483" "761" "691" "SG"
"1484" "689" "691" "SG"
"1485" "773" "691" "SG"
"1486" "659" "691" "SG"
"1487" "671" "691" "SG"
"1488" "774" "691" "SG"
"1489" "731" "691" "SG"
"1490" "692" "691" "SG"
"1491" "706" "691" "SG"
"1492" "793" "691" "SG"
"1493" "785" "691" "SG"
"1494" "772" "691" "SG"
"1495" "754" "691" "SG"
"1496" "730" "691" "SG"
"1497" "760" "691" "SG"
"1498" "790" "691" "SG"
"1499" "794" "691" "SG"
"1500" "788" "691" "SG"
"1501" "783" "691" "SG"
"1502" "784" "691" "SG"
"1503" "776" "691" "SG"
"1504" "712" "691" "SG"
"1505" "709" "691" "SG"
"1506" "723" "691" "SG"
"1507" "724" "691" "SG"
"1508" "780" "691" "SG"
"1509" "657" "757" "SG"
"1510" "675" "757" "SG"
"1511" "678" "757" "SG"
"1512" "651" "757" "SG"
"1513" "669" "757" "SG"
"1514" "702" "757" "SG"
"1515" "700" "757" "SG"
"1516" "704" "757" "SG"
"1517" "697" "757" "SG"
"1518" "720" "757" "SG"
"1519" "665" "757" "SG"
"1520" "653" "757" "SG"
"1521" "661" "757" "SG"
"1522" "682" "757" "SG"
"1523" "663" "757" "SG"
"1524" "673" "757" "SG"
"1525" "737" "757" "SG"
"1526" "679" "757" "SG"
"1527" "666" "757" "SG"
"1528" "695" "757" "SG"
"1529" "685" "757" "SG"
"1530" "771" "757" "SG"
"1531" "715" "757" "SG"
"1532" "765" "757" "SG"
"1533" "667" "757" "SG"
"1534" "775" "757" "SG"
"1535" "761" "757" "SG"
"1536" "689" "757" "SG"
"1537" "773" "757" "SG"
"1538" "659" "757" "SG"
"1539" "671" "757" "SG"
"1540" "774" "757" "SG"
"1541" "731" "757" "SG"
"1542" "692" "757" "SG"
"1543" "706" "757" "SG"
"1544" "793" "757" "SG"
"1545" "785" "757" "SG"
"1546" "772" "757" "SG"
"1547" "754" "757" "SG"
"1548" "730" "757" "SG"
"1549" "760" "757" "SG"
"1550" "790" "757" "SG"
"1551" "794" "757" "SG"
"1552" "788" "757" "SG"
"1553" "783" "757" "SG"
"1554" "784" "757" "SG"
"1555" "776" "757" "SG"
"1556" "712" "757" "SG"
"1557" "709" "757" "SG"
"1558" "723" "757" "SG"
"1559" "724" "757" "SG"
"1560" "780" "757" "SG"
"1561" "657" "782" "SG"
"1562" "675" "782" "SG"
"1563" "678" "782" "SG"
"1564" "651" "782" "SG"
"1565" "669" "782" "SG"
"1566" "702" "782" "SG"
"1567" "700" "782" "SG"
"1568" "704" "782" "SG"
"1569" "697" "782" "SG"
"1570" "720" "782" "SG"
"1571" "665" "782" "SG"
"1572" "653" "782" "SG"
"1573" "661" "782" "SG"
"1574" "682" "782" "SG"
"1575" "663" "782" "SG"
"1576" "673" "782" "SG"
"1577" "737" "782" "SG"
"1578" "679" "782" "SG"
"1579" "666" "782" "SG"
"1580" "695" "782" "SG"
"1581" "685" "782" "SG"
"1582" "771" "782" "SG"
"1583" "715" "782" "SG"
"1584" "765" "782" "SG"
"1585" "667" "782" "SG"
"1586" "775" "782" "SG"
"1587" "761" "782" "SG"
"1588" "689" "782" "SG"
"1589" "773" "782" "SG"
"1590" "659" "782" "SG"
"1591" "671" "782" "SG"
"1592" "774" "782" "SG"
"1593" "731" "782" "SG"
"1594" "692" "782" "SG"
"1595" "706" "782" "SG"
"1596" "793" "782" "SG"
"1597" "785" "782" "SG"
"1598" "772" "782" "SG"
"1599" "754" "782" "SG"
"1600" "730" "782" "SG"
"1601" "760" "782" "SG"
"1602" "790" "782" "SG"
"1603" "794" "782" "SG"
"1604" "788" "782" "SG"
"1605" "783" "782" "SG"
"1606" "784" "782" "SG"
"1607" "776" "782" "SG"
"1608" "712" "782" "SG"
"1609" "709" "782" "SG"
"1610" "723" "782" "SG"
"1611" "724" "782" "SG"
"1612" "780" "782" "SG"
"1613" "657" "680" "SG"
"1614" "675" "680" "SG"
"1615" "678" "680" "SG"
"1616" "651" "680" "SG"
"1617" "669" "680" "SG"
"1618" "702" "680" "SG"
"1619" "700" "680" "SG"
"1620" "704" "680" "SG"
"1621" "697" "680" "SG"
"1622" "720" "680" "SG"
"1623" "665" "680" "SG"
"1624" "653" "680" "SG"
"1625" "661" "680" "SG"
"1626" "682" "680" "SG"
"1627" "663" "680" "SG"
"1628" "673" "680" "SG"
"1629" "737" "680" "SG"
"1630" "679" "680" "SG"
"1631" "666" "680" "SG"
"1632" "695" "680" "SG"
"1633" "685" "680" "SG"
"1634" "771" "680" "SG"
"1635" "715" "680" "SG"
"1636" "765" "680" "SG"
"1637" "667" "680" "SG"
"1638" "775" "680" "SG"
"1639" "761" "680" "SG"
"1640" "689" "680" "SG"
"1641" "773" "680" "SG"
"1642" "659" "680" "SG"
"1643" "671" "680" "SG"
"1644" "774" "680" "SG"
"1645" "731" "680" "SG"
"1646" "692" "680" "SG"
"1647" "706" "680" "SG"
"1648" "793" "680" "SG"
"1649" "785" "680" "SG"
"1650" "772" "680" "SG"
"1651" "754" "680" "SG"
"1652" "730" "680" "SG"
"1653" "760" "680" "SG"
"1654" "790" "680" "SG"
"1655" "794" "680" "SG"
"1656" "788" "680" "SG"
"1657" "783" "680" "SG"
"1658" "784" "680" "SG"
"1659" "776" "680" "SG"
"1660" "712" "680" "SG"
"1661" "709" "680" "SG"
"1662" "723" "680" "SG"
"1663" "724" "680" "SG"
"1664" "780" "680" "SG"
"1665" "657" "742" "SG"
"1666" "675" "742" "SG"
"1667" "678" "742" "SG"
"1668" "651" "742" "SG"
"1669" "669" "742" "SG"
"1670" "702" "742" "SG"
"1671" "700" "742" "SG"
"1672" "704" "742" "SG"
"1673" "697" "742" "SG"
"1674" "720" "742" "SG"
"1675" "665" "742" "SG"
"1676" "653" "742" "SG"
"1677" "661" "742" "SG"
"1678" "682" "742" "SG"
"1679" "663" "742" "SG"
"1680" "673" "742" "SG"
"1681" "737" "742" "SG"
"1682" "679" "742" "SG"
"1683" "666" "742" "SG"
"1684" "695" "742" "SG"
"1685" "685" "742" "SG"
"1686" "771" "742" "SG"
"1687" "715" "742" "SG"
"1688" "765" "742" "SG"
"1689" "667" "742" "SG"
"1690" "775" "742" "SG"
"1691" "761" "742" "SG"
"1692" "689" "742" "SG"
"1693" "773" "742" "SG"
"1694" "659" "742" "SG"
"1695" "671" "742" "SG"
"1696" "774" "742" "SG"
"1697" "731" "742" "SG"
"1698" "692" "742" "SG"
"1699" "706" "742" "SG"
"1700" "793" "742" "SG"
"1701" "785" "742" "SG"
"1702" "772" "742" "SG"
"1703" "754" "742" "SG"
"1704" "730" "742" "SG"
"1705" "760" "742" "SG"
"1706" "790" "742" "SG"
"1707" "794" "742" "SG"
"1708" "788" "742" "SG"
"1709" "783" "742" "SG"
"1710" "784" "742" "SG"
"1711" "776" "742" "SG"
"1712" "712" "742" "SG"
"1713" "709" "742" "SG"
"1714" "723" "742" "SG"
"1715" "724" "742" "SG"
"1716" "780" "742" "SG"
"1717" "657" "696" "SG"
"1718" "675" "696" "SG"
"1719" "678" "696" "SG"
"1720" "651" "696" "SG"
"1721" "669" "696" "SG"
"1722" "702" "696" "SG"
"1723" "700" "696" "SG"
"1724" "704" "696" "SG"
"1725" "697" "696" "SG"
"1726" "720" "696" "SG"
"1727" "665" "696" "SG"
"1728" "653" "696" "SG"
"1729" "661" "696" "SG"
"1730" "682" "696" "SG"
"1731" "663" "696" "SG"
"1732" "673" "696" "SG"
"1733" "737" "696" "SG"
"1734" "679" "696" "SG"
"1735" "666" "696" "SG"
"1736" "695" "696" "SG"
"1737" "685" "696" "SG"
"1738" "771" "696" "SG"
"1739" "715" "696" "SG"
"1740" "765" "696" "SG"
"1741" "667" "696" "SG"
"1742" "775" "696" "SG"
"1743" "761" "696" "SG"
"1744" "689" "696" "SG"
"1745" "773" "696" "SG"
"1746" "659" "696" "SG"
"1747" "671" "696" "SG"
"1748" "774" "696" "SG"
"1749" "731" "696" "SG"
"1750" "692" "696" "SG"
"1751" "706" "696" "SG"
"1752" "793" "696" "SG"
"1753" "785" "696" "SG"
"1754" "772" "696" "SG"
"1755" "754" "696" "SG"
"1756" "730" "696" "SG"
"1757" "760" "696" "SG"
"1758" "790" "696" "SG"
"1759" "794" "696" "SG"
"1760" "788" "696" "SG"
"1761" "783" "696" "SG"
"1762" "784" "696" "SG"
"1763" "776" "696" "SG"
"1764" "712" "696" "SG"
"1765" "709" "696" "SG"
"1766" "723" "696" "SG"
"1767" "724" "696" "SG"
"1768" "780" "696" "SG"
"1769" "657" "763" "SG"
"1770" "675" "763" "SG"
"1771" "678" "763" "SG"
"1772" "651" "763" "SG"
"1773" "669" "763" "SG"
"1774" "702" "763" "SG"
"1775" "700" "763" "SG"
"1776" "704" "763" "SG"
"1777" "697" "763" "SG"
"1778" "720" "763" "SG"
"1779" "665" "763" "SG"
"1780" "653" "763" "SG"
"1781" "661" "763" "SG"
"1782" "682" "763" "SG"
"1783" "663" "763" "SG"
"1784" "673" "763" "SG"
"1785" "737" "763" "SG"
"1786" "679" "763" "SG"
"1787" "666" "763" "SG"
"1788" "695" "763" "SG"
"1789" "685" "763" "SG"
"1790" "771" "763" "SG"
"1791" "715" "763" "SG"
"1792" "765" "763" "SG"
"1793" "667" "763" "SG"
"1794" "775" "763" "SG"
"1795" "761" "763" "SG"
"1796" "689" "763" "SG"
"1797" "773" "763" "SG"
"1798" "659" "763" "SG"
"1799" "671" "763" "SG"
"1800" "774" "763" "SG"
"1801" "731" "763" "SG"
"1802" "692" "763" "SG"
"1803" "706" "763" "SG"
"1804" "793" "763" "SG"
"1805" "785" "763" "SG"
"1806" "772" "763" "SG"
"1807" "754" "763" "SG"
"1808" "730" "763" "SG"
"1809" "760" "763" "SG"
"1810" "790" "763" "SG"
"1811" "794" "763" "SG"
"1812" "788" "763" "SG"
"1813" "783" "763" "SG"
"1814" "784" "763" "SG"
"1815" "776" "763" "SG"
"1816" "712" "763" "SG"
"1817" "709" "763" "SG"
"1818" "723" "763" "SG"
"1819" "724" "763" "SG"
"1820" "780" "763" "SG"
"1821" "657" "753" "SG"
"1822" "675" "753" "SG"
"1823" "678" "753" "SG"
"1824" "651" "753" "SG"
"1825" "669" "753" "SG"
"1826" "702" "753" "SG"
"1827" "700" "753" "SG"
"1828" "704" "753" "SG"
"1829" "697" "753" "SG"
"1830" "720" "753" "SG"
"1831" "665" "753" "SG"
"1832" "653" "753" "SG"
"1833" "661" "753" "SG"
"1834" "682" "753" "SG"
"1835" "663" "753" "SG"
"1836" "673" "753" "SG"
"1837" "737" "753" "SG"
"1838" "679" "753" "SG"
"1839" "666" "753" "SG"
"1840" "695" "753" "SG"
"1841" "685" "753" "SG"
"1842" "771" "753" "SG"
"1843" "715" "753" "SG"
"1844" "765" "753" "SG"
"1845" "667" "753" "SG"
"1846" "775" "753" "SG"
"1847" "761" "753" "SG"
"1848" "689" "753" "SG"
"1849" "773" "753" "SG"
"1850" "659" "753" "SG"
"1851" "671" "753" "SG"
"1852" "774" "753" "SG"
"1853" "731" "753" "SG"
"1854" "692" "753" "SG"
"1855" "706" "753" "SG"
"1856" "793" "753" "SG"
"1857" "785" "753" "SG"
"1858" "772" "753" "SG"
"1859" "754" "753" "SG"
"1860" "730" "753" "SG"
"1861" "760" "753" "SG"
"1862" "790" "753" "SG"
"1863" "794" "753" "SG"
"1864" "788" "753" "SG"
"1865" "783" "753" "SG"
"1866" "784" "753" "SG"
"1867" "776" "753" "SG"
"1868" "712" "753" "SG"
"1869" "709" "753" "SG"
"1870" "723" "753" "SG"
"1871" "724" "753" "SG"
"1872" "780" "753" "SG"
"1873" "657" "670" "SG"
"1874" "675" "670" "SG"
"1875" "678" "670" "SG"
"1876" "651" "670" "SG"
"1877" "669" "670" "SG"
"1878" "702" "670" "SG"
"1879" "700" "670" "SG"
"1880" "704" "670" "SG"
"1881" "697" "670" "SG"
"1882" "720" "670" "SG"
"1883" "665" "670" "SG"
"1884" "653" "670" "SG"
"1885" "661" "670" "SG"
"1886" "682" "670" "SG"
"1887" "663" "670" "SG"
"1888" "673" "670" "SG"
"1889" "737" "670" "SG"
"1890" "679" "670" "SG"
"1891" "666" "670" "SG"
"1892" "695" "670" "SG"
"1893" "685" "670" "SG"
"1894" "771" "670" "SG"
"1895" "715" "670" "SG"
"1896" "765" "670" "SG"
"1897" "667" "670" "SG"
"1898" "775" "670" "SG"
"1899" "761" "670" "SG"
"1900" "689" "670" "SG"
"1901" "773" "670" "SG"
"1902" "659" "670" "SG"
"1903" "671" "670" "SG"
"1904" "774" "670" "SG"
"1905" "731" "670" "SG"
"1906" "692" "670" "SG"
"1907" "706" "670" "SG"
"1908" "793" "670" "SG"
"1909" "785" "670" "SG"
"1910" "772" "670" "SG"
"1911" "754" "670" "SG"
"1912" "730" "670" "SG"
"1913" "760" "670" "SG"
"1914" "790" "670" "SG"
"1915" "794" "670" "SG"
"1916" "788" "670" "SG"
"1917" "783" "670" "SG"
"1918" "784" "670" "SG"
"1919" "776" "670" "SG"
"1920" "712" "670" "SG"
"1921" "709" "670" "SG"
